id	dim_prodshiptochan	dim_tech_week	dim_cycle	m_names|Список	m_dfm_m_change_3_partpromo	m_dfm_m_change_3_partpromo_logics	m_dfm_m_change_3_promovol	m_dfm_m_change_3_regvol	m_dfm_m_change_3_totalvol
?	2391284	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2400463	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2400463	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2400463	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2400463	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2400463	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2400464	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2400464	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2400464	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479664	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479664	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479664	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479664	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479664	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479665	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479665	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479665	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479665	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479665	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479666	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479666	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479666	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479666	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479666	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479700	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479700	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479700	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479700	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479700	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479702	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479702	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479702	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479702	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479702	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479703	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479703	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479703	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479703	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479703	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479704	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479704	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479704	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479704	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479704	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479705	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479705	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479705	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479705	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479705	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479706	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479706	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479706	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479706	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479706	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479707	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479707	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479707	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479707	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479707	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479708	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479708	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479708	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479708	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479708	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479709	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479709	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479709	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479709	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479709	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479710	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479710	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479710	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479710	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479710	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479711	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479711	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479711	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479711	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479711	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479712	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479712	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479712	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479712	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479712	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479713	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479713	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479713	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479713	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479713	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479714	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479714	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479714	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479714	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479714	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479715	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479715	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479715	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479716	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479716	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479716	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479716	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479716	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479717	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479717	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479717	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479718	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479718	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479718	2190971	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479718	2190981	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479718	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479944	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479944	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479944	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479944	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479944	2190986	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479945	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479945	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479945	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479945	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479945	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479946	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479946	2190965	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479946	2190970	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479946	2190980	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479946	2190985	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
?	2479947	2190960	2088366	m_dfm_m_change_3_partpromo,m_dfm_m_change_3_partpromo_logics,m_dfm_m_change_3_promovol,m_dfm_m_change_3_regvol,m_dfm_m_change_3_totalvol	0	0	0	0	0
